ligand_id,SMILES,affinity_pred_value,affinity_probability_binary,boltz2_score,is_active
M2R-decoy_4976,CC[C@H](C)[C@H](NC(=O)[C@H]1CCCC[NH+]1C)C(=O)N(C)[C@H](C[C@@H](OC(C)=O)c1nc(C(=O)N[C@@H](Cc2ccccc2)C[C@H](C)C(=O)[O-])cs1)C(C)C,-1.011669159,0.154999256,0.116701619740786,0
M2R-decoy_4977,Cc1cnn(CCS(=O)(=O)NCCc2c(CCOc3ccc(C(=O)[O-])cc3)c3cc(Cl)ccc3n2C(c2ccccc2)c2ccccc2)c1,0.252580225,0.35283488,0.154137661655438,0
M2R-decoy_4978,CC(C(=O)[O-])N(Cc1ccc([N+](=O)[O-])cc1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.296037465,0.202390939,0.0862166443698676,0
M2R-decoy_4979,CC[C@@H](C=O)NC(=O)[C@@H]1C[C@@H](Oc2cccc3cccnc23)CN1C(=O)[C@H](NC(=O)[C@H](NC(=O)c1cnccn1)C(C)C)C(C)C,-0.738162756,0.21397692,0.146475908246898,0
M2R-decoy_498,Cc1ccc(C)c(S(=O)(=O)c2cnc(S)nc2O)c1,0.120545484,0.415320396,0.195143948462277,0
M2R-decoy_4980,CCCC[C@H](NC(=O)[C@@H]1CC(F)(F)CN1C(=O)[C@H](C)NC(=O)CN=[N+]=[N-])C(=O)N[C@@H](CC1CCCCC1)C(=O)[C@@]1(C)CO1,-0.797907293,0.361320525,0.252735333002022,0
M2R-decoy_4981,COc1cc(/C=C/C(=O)/C=C([O-])/C=C/c2ccc(O[C@H]3C=C(C)[C@@H](O)C[C@@H]3[C@@H](C)CC(=O)C=C(C)C)c(OC)c2)ccc1O,0.067737818,0.426436782,0.205996916718095,0
M2R-decoy_4982,COC(=O)CNC(=O)C(CSC(=O)OCc1ccccc1)NC(=O)CCC(NC(=O)OCc1ccccc1)C(=O)OC,0.868561983,0.100961179,0.0285578290404355,0
M2R-decoy_4983,CC(C)CN(C(CO)c1ccc(CNC(=O)C(NC(=O)c2ccccc2)C(c2ccccc2)c2cn[nH]c2)s1)S(=O)(=O)c1ccc2ncsc2c1,-0.975788653,0.296055824,0.220249890428441,0
M2R-decoy_4984,Nc1ccn([C@@H]2CS[C@H](COC(=O)CCCCCCCCC(=O)OC[C@@H]3O[C@H](n4ccc(N)nc4=O)CS3)O2)c(=O)n1,-0.216183692,0.347759485,0.19267472484883,0
M2R-decoy_4985,COC(=O)NCCCOc1ccc(C[C@H](NC(=O)O[C@H]2CO[C@H]3OCC[C@@H]23)[C@H](O)CN(CC(C)C)S(=O)(=O)c2ccc3c(c2)OCO3)cc1,-0.216836601,0.186584666,0.10340692919354,0
M2R-decoy_4986,COCCCc1cc(CN(C(=O)[C@H]2C[NH2+]CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCC2(CC(=O)[O-])CC2)c1,-1.198252439,0.31990999,0.255788226444491,0
M2R-decoy_4987,CCCCCCOC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](n2c(N=[N+]=[N-])c(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O)Oc1ccccc1,-0.197843537,0.119237736,0.0655164718585281,0
M2R-decoy_4988,O=C(N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@@H]1CN(c2cccc(C(F)(F)F)c2)C(=O)O1)OCc1cccnc1,-0.07036718,0.134992853,0.0698711930964411,0
M2R-decoy_4989,CC(C)[C@H](NC(=O)[C@H](SCc1ccccc1)[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccccc1,-0.932170987,0.326803178,0.239560699247749,0
M2R-decoy_499,CC(C)NC(=O)C1=Cc2cc(Br)ccc2S1(=O)=O,0.206691206,0.238495439,0.106923992021898,0
M2R-decoy_4990,CC(C)CN(C[C@@H](O)[C@H](Cc1ccc(Oc2cccnc2)cc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc2c(c1)OCO2,-1.265901685,0.374262035,0.305575752684507,0
M2R-decoy_4991,O=C([O-])CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4ccc5ccccc5c4)C2O3)cc1,0.039978087,0.16105938,0.0789199785235485,0
M2R-decoy_4992,CCCC[n+]1c(C)cc(SCC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)CSc4cc(Cl)ccc4Cl)[C@H]3SC2)cc1CCC(=O)[O-],-1.061062098,0.4301126,0.329150344433059,0
M2R-decoy_4993,COc1cc(/C=C/C(=O)OCCCO[N+](=O)[O-])ccc1OC(=O)OCN1C(=O)SC(Cc2ccc(OCCN(C)c3ccccn3)cc2)C1=O,-0.52060467,0.370536387,0.233493936869282,0
M2R-decoy_4994,CC(C)C[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@H](O)CSc1ccc2ccccc2c1,-0.618019342,0.32196641,0.210728572213576,0
M2R-decoy_4995,CC[C@@H](CN(C)S(=O)(=O)C1CC1)N1C(=O)[C@@](C)(CC(=O)NCCCO)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,-0.583323658,0.089450747,0.0577700577377181,0
M2R-decoy_4996,Cc1ccc(C(CC(N)=O)NC(=O)CCCOc2c(CCCO)c(c3cccnc3)nn2c2ccc(Cl)c(Cl)c2)cc1,-0.611316681,0.171475381,0.111944130696533,0
M2R-decoy_4997,CCCCCNC(=O)C(Cc1ccc(OCC(=O)OC)c(C(=O)OC)c1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CCC(=O)OC,-0.216289371,0.243349612,0.134833289628144,0
M2R-decoy_4998,CCS(=O)(=O)NCCOc1nc(c2ccncc2)nc(NS(=O)(=O)c2ccc(C)cn2)c1Oc1ccccc1OC,-0.077913918,0.065962508,0.0342661033598466,0
M2R-decoy_4999,C=CC[C@@H](CC(=O)N[C@@H](CO)Cc1ccccc1)C(=O)N[C@H](COC(=O)[C@@H](CC=C)Cc1ccc(F)cc1)Cc1c[nH]c2ccccc12,-1.12638545,0.385382354,0.301213446058087,0
M2R-decoy_5,O=c1c2ccc(F)cc2ncn1CCCCBr,0.505737364,0.218635663,0.0816747755294969,0
M2R-decoy_50,CSc1nc2ncc(c3ccsc3)c(N)n2n1,0.445376605,0.283879191,0.110331307920568,0
M2R-decoy_500,N#CC1=C(NC(=S)Nc2ccccc2)NC(=S)N2CCCC12,0.700307429,0.505886912,0.164374365323133,0
M2R-decoy_5000,CCOC(=O)c1ccc(CN(CC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)[O-])c(O)c2)S(=O)(=O)c2ccc(C)cc2)cc1,-0.380095184,0.235903829,0.140368391822515,0
M2R-decoy_5001,COCCOCn1cc(C#CCN2C(=O)N(CC#Cc3cnn(COCCOC)c3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)cn1,-0.514647722,0.206154823,0.129601689009066,0
M2R-decoy_5002,COCCN(C)C(=O)c1ccc(c2ccc3nc(C(C(=O)NCCS(N)(=O)=O)S(=O)(=O)CCC(F)(F)F)sc3c2)cc1,-0.956066012,0.111963272,0.0827427057378778,0
M2R-decoy_5003,O=C(OC(CN(Cc1ccccc1)C(=O)C(Cc1ccccc1)NC(=O)c1ccccc1C(=O)[O-])c1ccccc1)c1ccccc1,0.592023969,0.254032671,0.0894179779647272,0
M2R-decoy_5004,CCOC(=O)ON(C)C(=O)CCC(c1ccc(F)c(F)c1)P(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C,-0.26353389,0.160312667,0.0907182886876962,0
M2R-decoy_5005,O=C([O-])CCCOc1cccc(CCCCCCOc2cc(c3ccc(F)cc3)cc(c3ccc4c(c3)OCCO4)c2)c1CCC(=O)[O-],-0.126062542,0.116185814,0.0617545767642948,0
M2R-decoy_5006,COc1ccccc1COCCCOc1ccc(C2=C(C(=O)N(C)Cc3ccccc3Cl)[C@H]3CN(C(=O)Cc4cccs4)C[C@@H](C2)[NH2+]3)cc1,-0.674655676,0.356331527,0.238266035307074,0
M2R-decoy_5007,C/C=C(/C)C(=O)O[C@H]1C(C)=C2[C@@H]3O[C@H](OC(C)=O)[C@@](C)(OC(C)=O)[C@@]3(O)[C@@H](OC(=O)CCC)C[C@](C)(OC(C)=O)[C@H]2[C@@H]1OC(=O)CCCCCCC,-0.577088118,0.285873771,0.184180474622988,0
M2R-decoy_5008,CC(C)[C@H](NP(=O)(OCC1OC(n2cc(/C=C/Br)c(=O)[nH]c2=O)CC1O)Oc1cccc2ccccc12)C(=O)OCc1ccccc1,-0.259007722,0.251524419,0.142048901198141,0
M2R-decoy_5009,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(SCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C,-0.788719237,0.240986466,0.168010898397712,0
M2R-decoy_501,O=C(Nc1cccc(F)n1)c1nc(Br)cs1,-0.154732615,0.379713982,0.204545525346731,0
M2R-decoy_5010,COc1cc2c(c(OC)c1OC)-c1ccc(NCCOC(=O)CCC(=O)OCCCCO[N+](=O)[O-])c(=O)cc1[C@@H](NC(C)=O)CC2,-0.147128582,0.151172906,0.0811469168241498,0
M2R-decoy_5011,CCCCOC(=O)[C@H](C)N[P@@](=O)(OC[C@H]1O[C@@H](n2cnc3c(OC)nc(N)nc32)[C@@]2(CCO2)[C@@H]1O)Oc1ccccc1,-0.257189035,0.187312588,0.105699979937768,0
M2R-decoy_5012,CC[C@H](C)[C@H](NC(=O)[C@H]1CSCC[NH+]1C)C(=O)N(C)[C@H](C[C@@H](OC(C)=O)c1nc(C(=O)N[C@@H](Cc2ccccc2)C[C@H](C)C(=O)[O-])cs1)C(C)C,-0.452331811,0.125531375,0.0769611460477675,0
M2R-decoy_5013,CCCCS(=O)(=O)NC(=O)C(Cc1ccc2ccccc2c1)NC(=O)[C@@H](Cc1ccc(c2ccno2)cc1)N(C)C(=O)c1cc(C)cc(C)c1,-0.23984921,0.339259863,0.189972734031315,0
M2R-decoy_5014,CC(C)C[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@H](O)CSc1ccc(Br)cc1,-1.065507293,0.381768405,0.292578457441119,0
M2R-decoy_5016,CC(C)C(NC(=O)OC(C)(C)C)C(=O)N(C)C(Cc1ccccc1)C(=O)N(C)C(C(=O)N(C)C(C(=O)[O-])C(C)C)C(C)C,-0.406102777,0.100773729,0.0606179872988864,0
M2R-decoy_5017,C/C=C/CNC(=O)c1cccc(CN2C(=O)N(Cc3cccc(C(=O)NC/C=C/C)c3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1,-0.515967011,0.270936787,0.170417004539583,0
M2R-decoy_5018,COCCNC(=O)c1ccc(c2cc3sc(C(C(=O)NCc4nnc(C)o4)S(=O)(=O)CCOC)nc3cc2F)cc1,-1.039025545,0.331436366,0.251810895703992,0
M2R-decoy_5019,O=C([O-])CCCOc1cccc(CCCCCCOc2cc(c3cccc(F)c3)cc(c3ccc4c(c3)OCO4)c2)c1CCC(=O)[O-],-0.749991953,0.24443844,0.168050935750968,0
M2R-decoy_502,Oc1c(F)c(F)ccc1c1csc(N2CCOCC2)n1,-0.004196988,0.331383169,0.166039287295924,0
M2R-decoy_5020,COC(=O)NCCOc1ccc(C[C@H](NC(=O)O[C@H]2CO[C@H]3OCC[C@@H]23)[C@H](O)CN(CC(C)C)S(=O)(=O)c2ccc3c(c2)OCO3)cc1,-0.203369081,0.158447027,0.0872793200670431,0
M2R-decoy_5021,CCCCNC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)c1ccc(Oc2ccc(C(=O)OCc3ccccc3)cc2)cc1)[C@@H](C)CC,-0.608785033,0.058415122,0.0380981239936173,0
M2R-decoy_5022,COC1=CC(=O)C(CCC(C)(O)CC(=O)NCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)=CC1=O,-1.147595167,0.226989612,0.178617851422601,0
M2R-decoy_5023,CC(C)c1nc(CN(C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H](CC[C@@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,-0.084520921,0.37222001,0.193975099514957,0
M2R-decoy_5024,CCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)CN=[N+]=[N-])C(=O)N[C@H](/C=C/S(=O)(=O)c1ccc(O)cc1)CC(C)C,-0.338307321,0.202193499,0.118197634742577,0
M2R-decoy_5025,C#CCCCC[C@H](C)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc1ccc(OC)cc1)C(N)=O,0.662191033,0.274489701,0.0918036958367372,0
M2R-decoy_5026,COc1ccc2c(CC(=O)N[C@@H](CC(=O)[O-])C(=O)O[C@@H]3CC[C@]4(C)[C@H]5CC[C@@]6(C)[C@@H](CC[C@@H]6[C@H](C)CCC(=O)OCCN=[N+]=[N-])[C@@H]5CC[C@@H]4C3)cc(=O)oc2c1,0.196179807,0.168205336,0.0758530454117875,0
M2R-decoy_5027,C[C@H](CCC(=O)OCCN=[N+]=[N-])[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(=O)[C@H](CC(=O)[O-])Nc5ccc([N+](=O)[O-])c6nonc56)CC[C@]4(C)[C@H]3CC[C@@]21C,-1.089810133,0.180522487,0.13944505239174,0
M2R-decoy_5029,COCCCc1cc(CN(C(=O)[C@H]2C[NH2+]CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)nc2)C2CC2)c(Cl)cn1,-1.201314211,0.164974764,0.132034014112393,0
M2R-decoy_5030,CCOS(=O)(=O)/C=C/c1ccc(O[C@@H]2CN(C(=O)C(=O)Nc3ccc(Oc4ccccc4)cc3)C[C@@H]2Oc2ccc(CCS(=O)(=O)OCC)cc2)cc1,-0.331965268,0.15408209,0.0898285205752125,0
M2R-decoy_5031,CC(C)(C)OC(=O)N[C@@H](C(=O)Nc1nnc(CCSCCc2nnc(NC(=O)[C@H](NC(=O)OC(C)(C)C)c3ccccc3)s2)s1)c1ccccc1,-1.226758003,0.126806736,0.102293662555577,0
M2R-decoy_5032,CCSS/C(CCOC(=O)[C@@H](C)c1ccc2cc(OC)ccc2c1)=C(/C)N(C=O)CC(=O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,-0.46066308,0.166054085,0.10215078906067,0
M2R-decoy_5034,COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)/C(C#N)=C/c2c[nH]c3ccccc23)cc1,-0.246345967,0.293608248,0.164886425943184,0
M2R-decoy_5035,CCCCCCCCNC(=O)c1ccc(c2nc(CN(Cc3ccc(OCC(=O)[O-])cc3)C(=O)CCc3ccccc3)cs2)cc1,-0.690835416,0.194084629,0.130562448353605,0
M2R-decoy_5036,C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C[C@H]1CC[C@@H](c2ccccc2)CC1)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1,-0.045743167,0.157964468,0.0807886827599475,0
M2R-decoy_5037,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(S(=O)(=O)NCCCCCC(=O)[O-])cc2S(=O)(=O)[O-])cc1,0.159136355,0.087810844,0.0404119475890916,0
M2R-decoy_5038,C=CCNC(=O)C(=O)C(CCC)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)N[C@H](CN1CCCCS1(=O)=O)C1CCCCC1)C(C)(C)C)C2(C)C,-1.019623399,0.098279774,0.074191976304708,0
M2R-decoy_5039,CC(C)C(NC(=O)N(C)Cc1csc(C(C)(C)C)n1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)OCc1cccnc1,-0.486395538,0.242181331,0.150539645196325,0
M2R-decoy_504,Cc1cc(Nc2cc(O)nc(O)n2)ccc1Br,0.229543254,0.213422835,0.0944639744940487,0
M2R-decoy_5040,O=C(Cc1ccc(N(CCCl)CCCl)cc1)NC[C@H](NC(=O)Cc1ccc(N(CCCl)CCCl)cc1)C(=O)[O-],-0.728818774,0.29180494,0.199070699654486,0
M2R-decoy_5041,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)C(F)(F)C(=O)N[C@@H](C(=O)OC(C)(C)C)C(C)C,-0.311568141,0.258805811,0.149561816853317,0
M2R-decoy_5042,COc1cc(NC(C)CCCNC(=O)CCCCC(=O)NCCCC(C)Nc2cc(OC)cc3cccnc23)c2ncccc2c1,0.782704949,0.303091228,0.0922378629614782,0
M2R-decoy_5044,Cc1c(O)cccc1N(CC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(CC(C)C)S(=O)(=O)c1ccc([N+](=O)[O-])cc1)CC(=O)N(C)C,0.262934029,0.227273166,0.0986971206950086,0
M2R-decoy_5045,O=C(c1ccccc1)n1c(=O)c2ccccc2n(Cc2cn(C[C@H](OCc3ccccc3)[C@@H](O)P(=O)(OCc3ccccc3)OCc3ccccc3)nn2)c1=O,-0.277590394,0.240363359,0.136862319381993,0
M2R-decoy_5046,CCCC(=O)OC[C@H]1O[C@@H](n2cc(c3cccc(S(N)(=O)=O)c3)nn2)[C@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@@H]1OC(=O)CCC,-0.003556758,0.270913601,0.135697694029416,0
M2R-decoy_5047,CC(=O)Nn1c(Cc2csc(NC(=O)c3ccccc3)n2)nnc1SCSc1nnc(Cc2csc(NC(=O)c3ccccc3)n2)n1NC(C)=O,0.287831366,0.185627729,0.079456493798613,0
M2R-decoy_5048,CCC(CC)C(=O)Nc1ccn([C@@H]2O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OC(C)C)Oc3ccccc3)[C@@H](O)[C@@]2(C)F)c(=O)n1,-0.832010448,0.077056788,0.0545564071763303,0
M2R-decoy_5049,CCCn1c(=O)c2[nH]c(c3ccc(OCC(=O)Nc4ccc(C(=O)NCCc5ccc(OC)cc5)cc4)cc3)cc2n(CCC)c1=O,-0.665064335,0.159316808,0.106147385741711,0
M2R-decoy_505,O=C(NC(=S)Nc1ccc(C(F)(F)F)cc1)c1csnn1,-0.246183246,0.555145681,0.311739731937865,0
M2R-decoy_5050,COc1ccc(SCc2cnc(SCc3c(F)cc(S(=O)(=O)N(CCCO)CCC[N+](C)(C)C)cc3F)n2c2ccc(F)cc2)cc1OC,-1.005417943,0.24188982,0.18174500131426,0
M2R-decoy_5051,C[C@H](NP(=O)(Nc1ccn([C@H]2CS[C@@H](CO)O2)c(=O)n1)N[C@@H](C)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1,-0.348743975,0.383370429,0.225109746326729,0
M2R-decoy_5052,Cc1ccccc1CNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CS(=O)(=O)c2ccc(Cl)cc2)NS(C)(=O)=O)CSC1(C)C,0.002452448,0.309788585,0.154704357401073,0
M2R-decoy_5053,COC(=O)CNC(=O)C(CSCc1ccc(Br)cc1)NC(=O)CCC(NC(=O)OCc1ccccc1)C(=O)OC,-0.349717975,0.156684369,0.0920410195602082,0
M2R-decoy_5054,CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)[O-])NC(=O)c2cc(N3CCC(C(=O)NCC)CC3)cc(c3ccccc3)n2)CC1,-1.089997292,0.096154474,0.0742792660684211,0
M2R-decoy_5055,CCOC(=O)CNC(=O)C(=O)C(COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)c1ccc([N+](=O)[O-])s1,-0.251267821,0.310780883,0.174912750319966,0
M2R-decoy_5057,COc1ncnc2c1ncn2[C@H]1CO[C@@H](COP(=O)(N[C@@H](C)C(=O)OC(C)C)Oc2ccccc2CCC(=O)OC(C)C)O1,0.062513515,0.145817608,0.070629911193757,0
M2R-decoy_5058,C=CC[C@H](NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)N[C@@H](CC1CCCCC1)C(=O)C(F)(F)C(=O)NCCc1ccccn1,-0.854956925,0.318159461,0.227082889109054,0
M2R-decoy_5059,C=CCNC(=O)C(=O)C(CC1CC1)NC(=O)[C@@H]1CC2(CN1C(=O)[C@@H](NC(=O)N[C@@H](C(=O)OC1CC1)C(C)C)C(C)(C)C)SCCS2,-0.427097201,0.11704734,0.0710213178246238,0
M2R-decoy_506,O=S(=O)(c1ccc2ccccc2c1)c1ccc(O)nn1,1.263543606,0.321471453,0.0591874267625801,0
M2R-decoy_5060,CCC(=O)O[C@H](C[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]1CCCC[NH+]1C)[C@@H](C)CC)c1nc(C(=O)N[C@@H](Cc2ccccc2)C[C@H](C)C(=O)[O-])cs1,-0.153196171,0.180328384,0.0970705964878544,0
M2R-decoy_5062,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)OCCCCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1,0.446947396,0.206386834,0.0801324024937539,0
M2R-decoy_5063,CCCCCCCCCc1ccc(OP(=O)([O-])OC[C@H]2O[C@@H](n3cc(F)c(=O)[nH]c3=O)C[C@@H]2OC(=O)c2ccccc2)cc1,-0.531230509,0.368195236,0.232996753657914,0
M2R-decoy_5064,CC(C)C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@H](O)CSc1ccccc1,-1.285063267,0.388513923,0.319073204291342,0
M2R-decoy_5065,CCN(c1ccccc1)S(=O)(=O)CC[C@@H]1O[C@@H]1[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)c1ccc2ccccc2n1)C(C)(C)S(C)(=O)=O,-0.165625498,0.275888741,0.149367923030179,0
M2R-decoy_5066,Cc1ccc(CS(=O)(=O)C[C@@H](NS(C)(=O)=O)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C(=O)N2CSC(C)(C)[C@H]2C(=O)NCc2ccccc2C)cc1,-0.729687333,0.358459592,0.244620651918687,0
M2R-decoy_5067,COc1ccc(C(=O)CCC(=O)N(Cc2ccc(c3ccc(C[NH2+]CCc4ccc(S(C)(=O)=O)cc4)cn3)cc2)C2CC3CCC2C3)cc1F,-1.059277654,0.180349573,0.137934854646835,0
M2R-decoy_5068,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)NCc1ccccc1)c1ccccc1,-0.646861553,0.287507176,0.190247922591501,0
M2R-decoy_5069,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,-0.788681686,0.301475912,0.210180088641137,0
M2R-decoy_5070,COC(=O)N[C@H](C(=O)NCc1ccc([C@@H](CO)N(Cc2ccnc(OC)c2)S(=O)(=O)c2ccc3scnc3c2)s1)C(c1ccccc1)c1ccccc1,-0.705233216,0.231437922,0.156523388509104,0
M2R-decoy_5071,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccc([N+](=O)[O-])cc1)C(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nccs1,-0.674041033,0.177243084,0.118488819857866,0
M2R-decoy_5072,CC(C)C[C@H](CC(=O)[C@@H](NC(=O)c1cccs1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1ccc([N+](=O)[O-])cc1Cl,-0.500259519,0.299991757,0.187514311515196,0
M2R-decoy_5073,CCC[C@H](NC(=O)[C@@H]1[C@@H](CC)CCN1C(=O)[C@H](NC(=O)[C@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,0.091243565,0.204386368,0.0975309487865695,0
M2R-decoy_5074,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)C(=O)NS(=O)(=O)c1ccc(NCCCc2ccccc2)c([N+](=O)[O-])c1,-0.458790183,0.354990393,0.218211723341928,0
M2R-decoy_5075,CCCn1c(=O)c2nc(c3ccc(OCC(=O)NCCNC(=O)CCCCCCC(=O)ON4C(=O)CCC4=O)cc3)[nH]c2n(CCC)c1=S,-0.515853345,0.163066179,0.10256264797338,0
M2R-decoy_5076,C/C=C(/C)C(=O)O[C@H]1C(C)=C2[C@@H]3O[C@H]4N=C(CCOCC)O[C@@]4(C)[C@@]3(O)[C@@H](OC(=O)CCC)C[C@](C)(OC(C)=O)[C@H]2[C@@H]1OC(=O)CCCCCCC,-0.916123629,0.3697806,0.269581486301449,0
M2R-decoy_5077,CCOC(=O)[C@H](Cc1ccc(OC)cc1)NP(=O)(OC[C@H]1O[C@@H](n2cc(/C=C/Br)c(=O)[nH]c2=O)C[C@@H]1O)Oc1cccc2ccccc12,-0.491141886,0.280373394,0.174612476378345,0
M2R-decoy_5078,CCC(C)CCCCCC/C(=C/C(=O)C1=C2C=C(CC(O)CO)/C(=C/NCc3ccccc3)C(=O)[C@]2(C)OC1=O)NCc1ccccc1,-0.058268353,0.29133895,0.149913435195312,0
M2R-decoy_5079,O=C([O-])C[C@H](NC(=O)Cn1c(=O)c(NC(=O)OCc2ccccc2)cnc1c1ccc(F)cc1)C(=O)COP(=O)(c1ccccc1)c1ccccc1,-0.803995371,0.344853044,0.241741584762815,0
M2R-decoy_508,CC12CCC(=O)N1C(C(=O)Nc1nccs1)CS2,0.241597801,0.253957927,0.11164004432257,0
M2R-decoy_5080,[N-]=[N+]=NCCCCCCn1ncn(c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,-1.647076368,0.396936774,0.361914682011389,0
M2R-decoy_5081,CCCc1nc(SC)c(C(=O)C[S+]([O-])c2ccccc2)n1Cc1ccc(c2ccccc2S(=O)(=O)NC(=O)NCc2cccs2)cc1,-0.748620152,0.275815606,0.189528083221923,0
M2R-decoy_5082,O=c1cc(c2ccc(OCCOCC[NH+](CCOCCOc3ccc(c4cc(=O)c5ccccc5o4)cc3)Cc3ccccc3)cc2)oc2ccccc12,0.313722253,0.270010531,0.113828187470238,0
M2R-decoy_5083,O=c1cc(c2ccccc2)oc2cc(OCC[NH+](Cc3ccccc3)Cc3cn(CCOCCOc4ccc(c5cc(=O)c6cc(F)ccc6o5)cc4)nn3)ccc12,-0.344060481,0.248230755,0.145466975741073,0
M2R-decoy_5084,COc1ccc(S(=O)(=O)NCCc2c(C(c3ccccc3)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc(OC)cc3)[nH]c3ccccc23)cc1,0.329845786,0.304244995,0.127034015121915,0
M2R-decoy_5085,CCC(C)[C@@H](C[NH+](CC(=O)N[C@@H](CCSC)C(=O)[O-])Cc1cccc2ccccc12)NC(=O)CSCc1ccccc1[N+](=O)[O-],0.013576448,0.391251087,0.1942975934906,0
